ID,PRODUCTO,URL,PIC,COSTO_30MAR26
305,IBUPROFENO / CAFEINA 400/100 MG 10 CAPSULAS,https://www.farmaciasdesimilares.com/ibuprofeno_caf_400_100mg_10cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159996-300-300?v=638494173769230000&width=300&height=300&aspect=true,$41
306,IBUPROFENO 800 MG 10 TABLETAS,https://www.farmaciasdesimilares.com/ibuprofeno_800mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157878-300-300?v=638152098510770000&width=300&height=300&aspect=true,$31
307,INDOMETACINA / BETAMETASONA / METOCARBAMOL 20 CAPSULAS,https://www.farmaciasdesimilares.com/indometacina_betame_meto_20cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157911-300-300?v=638152099461470000&width=300&height=300&aspect=true,$83
308,INDOMETACINA 25MG 30 CAPSULAS,https://www.farmaciasdesimilares.com/indometacina_25mg_30cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158121-300-300?v=638152100703270000&width=300&height=300&aspect=true,$22
309,INSULINA GLARGINA 300UI/ML SOLUCION JERINGA PRELLENADA,https://www.farmaciasdesimilares.com/insulina_glargina_300ui-ml_sol_jer_pre/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164245-300-300?v=639066308226870000&width=300&height=300&aspect=true,$999
310,IPRATROPIO / SALBUTAMOL SOLUCION PARA NEBULIZACION 10 AMPOLLETAS,https://www.farmaciasdesimilares.com/ipratropio_salbuta_10amp_sol_p_neb/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162129-300-300?v=638663449438770000&width=300&height=300&aspect=true,$154
311,IPRATROPIO 20 MCG AEROSOL PARA INHALACION 200 DOSIS 1 PIEZA,https://www.farmaciasdesimilares.com/ipratropio_20mcg_200_dosis/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157026-300-300?v=638139777200570000&width=300&height=300&aspect=true,$181
312,IRBESARTAN / AMLODIPINO 150MG/5MG 14 TABLETAS,https://www.farmaciasdesimilares.com/irbersartan_amlodipino_150mg_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/161345-300-300?v=638647139278970000&width=300&height=300&aspect=true,$399
313,IRBESARTAN / HIDROCLOROTIAZIDA 150/12.5MG 14 TABLETAS,https://www.farmaciasdesimilares.com/irbesartan_hidro_150_12_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158127-300-300?v=638152100739630000&width=300&height=300&aspect=true,$159
314,IRBESARTAN 150 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/irbesartan_150mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158037-300-300?v=638152100267000000&width=300&height=300&aspect=true,$94
315,ISOCONAZOL 1 GR NITRATO CREMA 1 PIEZA,https://www.farmaciasdesimilares.com/isoconazol_nitrato_crema/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163090-300-300?v=638745628171800000&width=300&height=300&aspect=true,$40
316,ISOSORBIDA 10 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/isosorbida_10mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162003-300-300?v=638663448719470000&width=300&height=300&aspect=true,$16
317,ITOPRIDA 50 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/itoprida_50mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163108-300-300?v=638748826286000000&width=300&height=300&aspect=true,$99
318,ITRACONAZOL / SECNIDAZOL 33.3/166.6 MG 16 CAPSULAS,https://www.farmaciasdesimilares.com/itraconazol_secnidazol_16cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158448-300-300?v=638152102628330000&width=300&height=300&aspect=true,$219
319,ITRACONAZOL 100 MG 15 CAPSULAS,https://www.farmaciasdesimilares.com/itraconazol_100mg_15cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157884-300-300?v=638152098549830000&width=300&height=300&aspect=true,$110
320,IVERMECTINA 6 MG 4 TABLETAS,https://www.farmaciasdesimilares.com/ivermectina_6mg_4tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157323-300-300?v=638139779724500000&width=300&height=300&aspect=true,$101
321,KETOCONAZOL 200 MG 10 TABLETAS,https://www.farmaciasdesimilares.com/ketoconazol_200mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157887-300-300?v=638152099303000000&width=300&height=300&aspect=true,$27
322,KETOCONAZOL CREMA 2% 40 GR 1 PIEZA,https://www.farmaciasdesimilares.com/ketoconazol_crema_2_40gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159624-300-300?v=638494149970730000&width=300&height=300&aspect=true,$32
323,KETOPROFENO / PARACETAMOL 100/300MG 12 TABLETAS,https://www.farmaciasdesimilares.com/ketoprofeno_para_100_300mg_12tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158454-300-300?v=638152102661570000&width=300&height=300&aspect=true,$48
324,KETOPROFENO 100 MG 15 CAPSULAS,https://www.farmaciasdesimilares.com/ketoprofeno_100mg_15cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159699-300-300?v=638494150665270000&width=300&height=300&aspect=true,$39
325,KETOROLACO / TRAMADOL 10/25MG 10 CAPSULAS,https://www.farmaciasdesimilares.com/ketorolaco_tram_10_25mg_10cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157995-300-300?v=638152100061970000&width=300&height=300&aspect=true,$99
326,KETOROLACO 10 MG  10 TABLETAS,https://www.farmaciasdesimilares.com/ketorolaco_10mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158241-300-300?v=638152101475470000&width=300&height=300&aspect=true,$25
327,KETOROLACO 30 MG TABLETAS SUBLINGUALES 4 TABLETAS,https://www.farmaciasdesimilares.com/ketorolaco_30mg_4tab_sub/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162387-300-300?v=638663451134100000&width=300&height=300&aspect=true,$53
328,KETOROLACO 30 MG/1 ML SOLUCION INYECTABLE 3 AMPOLLETAS,https://www.farmaciasdesimilares.com/ketorolaco_30mg_1ml_3amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157173-300-300?v=638139778425770000&width=300&height=300&aspect=true,$44
329,KETOTIFENO 0.02GR/ML SOLUCION 120 ML 1 PIEZA,https://www.farmaciasdesimilares.com/ketotifeno_0_02gr_ml_sol_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163139-300-300?v=638757550884730000&width=300&height=300&aspect=true,$48
330,KETOTIFENO 1 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/ketotifeno_1mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156087-300-300?v=638139769195130000&width=300&height=300&aspect=true,$49
331,LACTATO GLUCONATO CALCIO / CARBONATO DE CALCIO2.94/.3 GR 12 COMPRIMIDOS EFERVESCENTES,https://www.farmaciasdesimilares.com/lactato_gluconato_calcio_2_94g/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157566-300-300?v=638139781884700000&width=300&height=300&aspect=true,$57
332,LACTULOSA JARABE 120ML O 125ML 10GR/15ML 1 PIEZA,https://www.farmaciasdesimilares.com/lactulosa_jbe_120ml_o_125ml_10gr_15ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162030-300-300?v=638663448886200000&width=300&height=300&aspect=true,$89
333,LAMOTRIGINA 100 MG TABLETAS MASTICABLES 28 TABLETAS,https://www.farmaciasdesimilares.com/lamotrigina_100mg_28tab_mast/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162396-300-300?v=638663451174530000&width=300&height=300&aspect=true,$190
334,LANSOPRAZOL 30 MG 14 CAPSULAS,https://www.farmaciasdesimilares.com/lansoprazol_30mg_14cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162279-300-300?v=638663450683400000&width=300&height=300&aspect=true,$86
335,LATANOPROST .05MG/1ML SOLUCION OFTALMICA 1 PIEZA,https://www.farmaciasdesimilares.com/latanoprost_05mg_1ml_sol_oft_2_5ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156060-300-300?v=638139768995330000&width=300&height=300&aspect=true,$119
336,LEFLUNOMIDA 20 MG 30 COMPRIMIDOS,https://www.farmaciasdesimilares.com/leflunomida_20mg_30comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160615-300-300?v=638586482207530000&width=300&height=300&aspect=true,$144
337,LERCANIDIPINO 10 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/lercanidipino_10mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158628-300-300?v=638154646133130000&width=300&height=300&aspect=true,$239
338,LEVETIRACETAM 1000 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/levetiracetam_1000mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163225-300-300?v=638762727399330000&width=300&height=300&aspect=true,$179
339,LEVETIRACETAM 500 MG 60 TABLETAS,https://www.farmaciasdesimilares.com/levetiracetam_500mg_60tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163247-300-300?v=638762735575000000&width=300&height=300&aspect=true,$379
340,LEVOCARNITINA 1GR/5ML SOLUCION INYECTABLE 5 AMPOLLETAS,https://www.farmaciasdesimilares.com/levocarnitina_1gr_5ml_5amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162186-300-300?v=638663449776300000&width=300&height=300&aspect=true,$137
341,LEVOCETIRIZINA 0.5MG SOLUCION,https://www.farmaciasdesimilares.com/levocetirizina_0-5mg_sol/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157209-300-300?v=638139778754700000&width=300&height=300&aspect=true,$64
342,LEVOCETIRIZINA 5MG 10TABLETAS,https://www.farmaciasdesimilares.com/levocetirizina_5mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159981-300-300?v=638494173698130000&width=300&height=300&aspect=true,$99
343,LEVODOPA / CARBIDOPA 250/25MG 100 TABLETAS,https://www.farmaciasdesimilares.com/levodopacarbidopa_25025mg_100tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158830-300-300?v=638217593857530000&width=300&height=300&aspect=true,$389
344,LEVODROPROPIZINA / AMBROXOL 0.6/0.3GR/100ML SOLUCION 120ML,https://www.farmaciasdesimilares.com/levodo_ambroxol_06_03gr_100ml_sol120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160729-300-300?v=638603569407330000&width=300&height=300&aspect=true,$84
345,LEVODROPROPIZINA SOLUCION 120 ML 1 PIEZA,https://www.farmaciasdesimilares.com/levodropropizina_sol_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162000-300-300?v=638663448702470000&width=300&height=300&aspect=true,$66
346,LEVOFLOXACINO 500 MG 7 TABLETAS,https://www.farmaciasdesimilares.com/levofloxacino_500mg_7tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157665-300-300?v=638139782821200000&width=300&height=300&aspect=true,$149
347,LEVOFLOXACINO 750 MG 7 TABLETAS,https://www.farmaciasdesimilares.com/levofloxacino_750mg_7tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163210-300-300?v=638762654522570000&width=300&height=300&aspect=true,$229
348,LEVONORGESTREL  1.5 MG 1 TABLETA,https://www.farmaciasdesimilares.com/levonorgestrel_1_5mg_1tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163044-300-300?v=638738487396200000&width=300&height=300&aspect=true,$65
349,LEVONORGESTREL / ETINILESTRADIOL .15/.03 MG 28 TABLETAS,https://www.farmaciasdesimilares.com/levonorgestrel_etinilest_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163032-300-300?v=638738458195730000&width=300&height=300&aspect=true,$43
350,LEVOTIROXINA SODICA / LIOTIRONINA 100/20MCG 50 TABLETAS,https://www.farmaciasdesimilares.com/levotiroxina_liotir_100_20mcg_50tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156813-300-300?v=638139775291870000&width=300&height=300&aspect=true,$369
351,LEVOTIROXINA SODICA 100MCG 100 TABLETAS,https://www.farmaciasdesimilares.com/levotiroxina_sod_100mcg_100tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156177-300-300?v=638139769841900000&width=300&height=300&aspect=true,$109
352,LINAGLIPTINA 5MG 10 TABLETAS,https://www.farmaciasdesimilares.com/linagliptina_5mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160987-300-300?v=638636660571200000&width=300&height=300&aspect=true,$448
353,LINCOMICINA 500 MG 18 CAPSULAS,https://www.farmaciasdesimilares.com/lincomicina_500mg_18cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157623-300-300?v=638139782416700000&width=300&height=300&aspect=true,$94
354,LISINOPRIL 10 MG 28 TABLETAS,https://www.farmaciasdesimilares.com/lisinopril_10mg_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158505-300-300?v=638152102930000000&width=300&height=300&aspect=true,$50
355,LORATADINA / BETAMETASONA  5 /.25 MG 10 TABLETAS,https://www.farmaciasdesimilares.com/loratadina_betametasona_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164371-300-300?v=639105028540830000&width=300&height=300&aspect=true,$42
356,LORATADINA / BETAMETASONA 100/5 MG SOLUCION 60 ML 1 PIEZA,https://www.farmaciasdesimilares.com/loratadina_betame_sol_60ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158725-300-300?v=638217593005070000&width=300&height=300&aspect=true,$81
357,LORATADINA / FENILEFRINA  5/30 MG 10 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/loratadina_fenilefrina_10tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159927-300-300?v=638494173439170000&width=300&height=300&aspect=true,$70
358,LORATADINA / FENILEFRINA 50/100MG JARABE INFANTIL 60 ML 1 PIEZA,https://www.farmaciasdesimilares.com/loratadina_fenil_50_100mg_jbe_inf_60ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159804-300-300?v=638494160243900000&width=300&height=300&aspect=true,$41
359,LORATADINA 10 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/loratadina_10mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159771-300-300?v=638494160094130000&width=300&height=300&aspect=true,$44
360,LORATADINA 100MG/100ML JARABE 1 PIEZA,https://www.farmaciasdesimilares.com/loratadina_100mg_100ml_jbe_60ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162285-300-300?v=638663450713800000&width=300&height=300&aspect=true,$39
361,LORATADINA 100MG/100ML SOLUCION 30 ML 1 PIEZA,https://www.farmaciasdesimilares.com/loratadina_100mg_100ml_sol30ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157527-300-300?v=638139781470470000&width=300&height=300&aspect=true,$21
362,L-ORNITINA / L-ASPARTATO 3 GR GRANULADO 10 SOBRES,https://www.farmaciasdesimilares.com/l_ornitina_l_aspartato_10_sob_3gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162111-300-300?v=638663449354570000&width=300&height=300&aspect=true,$279
363,LOSARTAN / HIDROCLOROTIAZIDA  50/12.5MG 30 COMPRIMIDOS,https://www.farmaciasdesimilares.com/losartan_hidro_50_12_5mg_30comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162024-300-300?v=638663448851900000&width=300&height=300&aspect=true,$129
364,LOSARTAN / HIDROCLOROTIAZIDA 100/12.5MG 15 COMPRIMIDOS,https://www.farmaciasdesimilares.com/losartan_hidro_100_12_5mg15comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158016-300-300?v=638152100159230000&width=300&height=300&aspect=true,$139
365,LOSARTAN / HIDROCLOROTIAZIDA 100/25MG 15 COMPRIMIDOS,https://www.farmaciasdesimilares.com/losartan_hidro_100_25mg_15comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162060-300-300?v=638663449076900000&width=300&height=300&aspect=true,$129
366,LOSARTAN POTASICO 100 MG 15 TABLETAS,https://www.farmaciasdesimilares.com/losartan_potasico_100mg_15tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163148-300-300?v=638757555198730000&width=300&height=300&aspect=true,$84
367,LOSARTAN POTASICO 50MG 30 TABLETAS,https://www.farmaciasdesimilares.com/losartan_potasico_50mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163222-300-300?v=638762715468070000&width=300&height=300&aspect=true,$66
368,MACROGOL 3350 17 GR POLVO 7 SOBRES,https://www.farmaciasdesimilares.com/macrogol_3350_7_sobres_17gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156876-300-300?v=638139775844300000&width=300&height=300&aspect=true,$159
369,MATRICARIA 0.25MG/1ML RECUTITA SOLUCION OFTALMICA 1 PIEZA,https://www.farmaciasdesimilares.com/matricaria_rec_0_25mg_1ml_sol_oft_15ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/155669-300-300?v=638011906505900000&width=300&height=300&aspect=true,$54
370,MECLIZINA / PIRIDOXINA 25/50 MG 10 TABLETAS,https://www.farmaciasdesimilares.com/meclizina_piridoxina_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156111-300-300?v=638139769361430000&width=300&height=300&aspect=true,$29
371,MECLIZINA / PIRIDOXINA SOLUCION 8.33/16.66 MG GOTAS 15 ML 1 PIEZA,https://www.farmaciasdesimilares.com/meclizina_piridoxina_gts_15ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162012-300-300?v=638663448765500000&width=300&height=300&aspect=true,$29
372,MECLOZINA / PIRIDOXINA SOLUCION INYECTABLE 1 AMPOLLETA,https://www.farmaciasdesimilares.com/meclizina_piridoxina_1amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156390-300-300?v=638139771686770000&width=300&height=300&aspect=true,$26
373,MEDROXIPROGESTERONA / ESTRADIOL SOLUCION INYECTABLE SIN JERINGA 1 AMPOLLETA,https://www.farmaciasdesimilares.com/medroxiprogesterona_estra_1amp_s_jer/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157080-300-300?v=638139777670700000&width=300&height=300&aspect=true,
374,MELATONINA 3 MG 40 TABLETAS SUBLINGUALES,https://www.farmaciasdesimilares.com/melatonina_3mg_40tab_subl/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159984-300-300?v=638494173710270000&width=300&height=300&aspect=true,$99
375,MELATONINA 3 MG 60 TABLETAS ORALES,https://www.farmaciasdesimilares.com/melatonina_3mg_60tab_oral/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157383-300-300?v=638139780228230000&width=300&height=300&aspect=true,$94
376,MELATONINA 5MG 20 TABLETAS SUBLINGUALES,https://www.farmaciasdesimilares.com/melatonina_5mg_20tab_subl/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159975-300-300?v=638494173663930000&width=300&height=300&aspect=true,$91
377,MELOXICAM / METOCARBAMOL 15/215MG 10 CAPSULAS,https://www.farmaciasdesimilares.com/meloxicam_metoc_15_215mg_10cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162378-300-300?v=638663451094100000&width=300&height=300&aspect=true,$87
378,MELOXICAM / METOCARBAMOL 7.5/215MG 20 CAPSULAS,https://www.farmaciasdesimilares.com/meloxicam_metoc_7_5_215mg_20cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157908-300-300?v=638152099443700000&width=300&height=300&aspect=true,$82
379,MELOXICAM 15 MG 10 TABLETAS,https://www.farmaciasdesimilares.com/meloxicam_15mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162276-300-300?v=638663450671370000&width=300&height=300&aspect=true,$40
380,MELOXICAM 7.5 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/meloxicam_7_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158295-300-300?v=638152101789370000&width=300&height=300&aspect=true,$40
381,MEMANTINA 10 MG 28 TABLETAS,https://www.farmaciasdesimilares.com/memantina_10mg_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157128-300-300?v=638139778030600000&width=300&height=300&aspect=true,$169
382,MEMANTINA 20MG 28TABLETAS,https://www.farmaciasdesimilares.com/memantina_20mg_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163424-300-300?v=638810412438370000&width=300&height=300&aspect=true,$299
383,MESALAZINA 1200MG 16 COMPRIMIDOS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/mesalazina-1200mg-16comp-lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163836-300-300?v=638953800704470000&width=300&height=300&aspect=true,$399
384,MESALAZINA 500MG 30 COMPRIMIDOS LIBERACION RETARDADA,https://www.farmaciasdesimilares.com/mesalazina_500mg_30com_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160814-300-300?v=638629871274870000&width=300&height=300&aspect=true,$245
385,MESALAZINA 500MG LIBERACION RETARDADA 30 TABLETAS SALOFALK,https://www.farmaciasdesimilares.com/mesalazina_500mg_lr_30tab_salofalk/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163605-300-300?v=638875936060270000&width=300&height=300&aspect=true,$389
386,METAMIZOL / BUTILHIOSCINA  250/10MG 10 GRAGEAS,https://www.farmaciasdesimilares.com/metamizol_butil_250_10mg_10grag/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162267-300-300?v=638663450625230000&width=300&height=300&aspect=true,$36
387,METAMIZOL 1 GR SOLUCION INYECTABLE 3 AMPOLLETAS,https://www.farmaciasdesimilares.com/metamizol_1gr_3amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158130-300-300?v=638152100753030000&width=300&height=300&aspect=true,$20
388,METAMIZOL 500MG 10 COMPRIMIDOS,https://www.farmaciasdesimilares.com/metamizol_500mg_10comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159630-300-300?v=638494150012270000&width=300&height=300&aspect=true,$11
389,METAMIZOL SODICO  5G/100ML JARABE 120ML  1 PIEZA,https://www.farmaciasdesimilares.com/metamizol_sodico_jbe_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162312-300-300?v=638663450836200000&width=300&height=300&aspect=true,$51
390,METAMIZOL SODICO / BUTILHIOSCINA 2.5G/20MG SOLUCION INYECTABLE 1 AMPOLLETA,https://www.farmaciasdesimilares.com/metamizol_butil_2_5g_20mg_1amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162844-300-300?v=638718610245770000&width=300&height=300&aspect=true,$39
391,METFORMINA / GLIBENCLAMIDA 1GR/5MG 40 TABLETAS,https://www.farmaciasdesimilares.com/metformina_glib_1gr_5mg_40tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157014-300-300?v=638139777103570000&width=300&height=300&aspect=true,$94
392,METFORMINA / GLIBENCLAMIDA 500/2.5MG 60 TABLETAS,https://www.farmaciasdesimilares.com/metformina_glib_500_2_5mg_60tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162270-300-300?v=638663450640630000&width=300&height=300&aspect=true,$49
393,METFORMINA / GLIBENCLAMIDA 500/5MG 60 TABLETAS,https://www.farmaciasdesimilares.com/metformina_glib_500_5mg_60tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162282-300-300?v=638663450702970000&width=300&height=300&aspect=true,$58
394,METFORMINA / GLIMEPIRIDA  850MG/4MG 16 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/metformina_glimep_850mg_4mg_16tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157032-300-300?v=638139777254570000&width=300&height=300&aspect=true,$249
395,METFORMINA / GLIMEPIRIDA 1000MG/4MG 16 TABLETAS,https://www.farmaciasdesimilares.com/metformina_glimep_1000mg_4mg_16tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157029-300-300?v=638139777233270000&width=300&height=300&aspect=true,$249
396,METFORMINA / SITAGLIPTINA  850/50MG 28 COMPRIMIDOS,https://www.farmaciasdesimilares.com/metformina_sita_850_50_mg_28comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163734-300-300?v=638901822411900000&width=300&height=300&aspect=true,$289
397,METFORMINA / SITAGLIPTINA 1000MG/100MG 28 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/metformina_sita_1000mg_100mg_28tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163941-300-300?v=638998673265800000&width=300&height=300&aspect=true,$499
398,METFORMINA / SITAGLIPTINA 500/50MG 28 TABLETAS,https://www.farmaciasdesimilares.com/metforminasita_50050mg_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160179-300-300?v=638494174735600000&width=300&height=300&aspect=true,$599
399,METFORMINA / SITAGLIPTINA 850/50MG 28 COMPRIMIDOS MERCK,https://www.farmaciasdesimilares.com/metformina_sita_850_50mg_28comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157275-300-300?v=638139779295470000&width=300&height=300&aspect=true,$499
400,METFORMINA / VILDAGLIPTINA  1000MG/50MG 30 COMPRIMIDOS,https://www.farmaciasdesimilares.com/metforminavilda_1000mg50mg_30comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159466-300-300?v=638379795070200000&width=300&height=300&aspect=true,$429
401,METFORMINA / VILDAGLIPTINA  850MG/50MG 30 COMPRIMIDOS,https://www.farmaciasdesimilares.com/metforminavilda_850mg50mg_30comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159463-300-300?v=638379795056500000&width=300&height=300&aspect=true,$399
402,METFORMINA / VILDAGLIPTINA 500MG/50MG 30 COMPRIMIDOS,https://www.farmaciasdesimilares.com/-metformina-vilda-500mg-50mg-30-com/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163845-300-300?v=638953802460100000&width=300&height=300&aspect=true,$369
403,METFORMINA /LINAGLIPTINA 850MG/2.5MG 60TABLETAS,https://www.farmaciasdesimilares.com/metformina_linaglip_850mg_2_5mg_60tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163918-300-300?v=638997689088530000&width=300&height=300&aspect=true,$1
404,METFORMINA 500 MG 60 TABLETAS,https://www.farmaciasdesimilares.com/metformina_500mg_60tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160687-300-300?v=638586482971530000&width=300&height=300&aspect=true,$54
405,METFORMINA 500 MG 60 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/metformina_500mg_60tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157233-300-300?v=638139778932400000&width=300&height=300&aspect=true,
406,METFORMINA 750 MG 30 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/metformina_750mg_30tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162228-300-300?v=638663450027270000&width=300&height=300&aspect=true,$62
407,METFORMINA 850 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/metformina_850mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163204-300-300?v=638762650937000000&width=300&height=300&aspect=true,$30
